path,label,split,pred_class,confidence,flag_reason
../foodsg-233\kebab - chicken\9ERT9W3EHFRWKLOJ5UZ5Y2HL.jpg,kebab - chicken,all,salmon - grilled,0.2664801,low_confidence
../foodsg-233\kebab - chicken\9HZLQRJRETT6Z8VY66OIABHK.jpg,kebab - chicken,all,kebab - chicken,0.28779832,low_confidence
../foodsg-233\kebab - chicken\9QLW1WKRD2M6RQA66O5MAE7N.jpg,kebab - chicken,all,kebab - chicken,0.27393043,low_confidence
../foodsg-233\kebab - chicken\ACAWEOV6P86BSFPVUUDQSKPK.jpg,kebab - chicken,all,satay,0.24580126,low_confidence
../foodsg-233\kebab - chicken\AKUIE39FSRJ3X306XLDBBCUI.jpg,kebab - chicken,all,kebab - chicken,0.28117934,low_confidence
../foodsg-233\kebab - chicken\B9K7MSBHBZY1X1HK8OAXYGUC.jpg,kebab - chicken,all,"Rice, korean bulgogi beef",0.17901483,low_confidence
../foodsg-233\kebab - chicken\BFAO2OK8EUP5N9KL6D3JT8GF.jpg,kebab - chicken,all,tandoori chicken,0.29829964,low_confidence
../foodsg-233\kebab - chicken\BQJZKBYRYQ6OD1OUY189GQ1U.jpg,kebab - chicken,all,Soft boiled eggs,0.2702808,low_confidence
../foodsg-233\kebab - chicken\CDLMV4KPFWLGPXKCY1C1XWWZ.jpg,kebab - chicken,all,salad,0.198246,low_confidence
../foodsg-233\kebab - chicken\CEIVQU2GV0GE0R0N524FZPKV.jpg,kebab - chicken,all,kebab - chicken,0.2872329,low_confidence
../foodsg-233\kebab - chicken\CGEXATO18D4JVV74R00RSQJB.jpg,kebab - chicken,all,vadai,0.26408377,low_confidence
../foodsg-233\kebab - chicken\CKTSQZQWLE7KKRR2OUEG7BL1.jpg,kebab - chicken,all,yuseng,0.24334005,low_confidence
../foodsg-233\kebab - chicken\CYLHVE6P2TSTN8QVP7JHQ4UN.jpg,kebab - chicken,all,kebab - chicken,0.28434607,low_confidence
../foodsg-233\kebab - chicken\D0ZB4JPYJN9XMBAHPDB8L9OS.jpg,kebab - chicken,all,tandoori chicken,0.25333333,low_confidence
../foodsg-233\kebab - chicken\DSRGBQ2T6G528J11VC4DX3J0.jpg,kebab - chicken,all,fried prawn,0.2701087,low_confidence
../foodsg-233\kebab - chicken\EJNLL03IFNKYN147H04J070G.jpg,kebab - chicken,all,salmon - grilled,0.20028867,low_confidence
../foodsg-233\kebab - chicken\EJZZM3XS6OJYE7AA1FJS6TQZ.jpg,kebab - chicken,all,Soft boiled eggs,0.1436657,low_confidence
../foodsg-233\kebab - chicken\F7GQGODAMNB0L9ARAWX8T7Q9.jpg,kebab - chicken,all,kebab - beef,0.23268245,low_confidence
../foodsg-233\kebab - chicken\FB8N8Z24XRJIMUGZENOJSKQ3.jpg,kebab - chicken,all,dumpling,0.24265711,low_confidence
../foodsg-233\kebab - chicken\FHT3Q2UU1R2YURE0SDRH7ES2.jpg,kebab - chicken,all,kebab - chicken,0.18828788,low_confidence
../foodsg-233\kebab - chicken\FI9A2WY7H3JVME7QFLQWALQX.jpg,kebab - chicken,all,kebab - chicken,0.138468,low_confidence
../foodsg-233\kebab - chicken\FM8AX8PDKC1YTEMBYOL00Q1T.jpg,kebab - chicken,all,mixed vegetables,0.28782928,low_confidence
../foodsg-233\kebab - chicken\G0GKDTQ30L3MS36USSBWCKWX.jpg,kebab - chicken,all,Chinese fritters,0.20058753,low_confidence
../foodsg-233\kebab - chicken\GPJZ2CK00HILN4UVSNV2P7QS.jpg,kebab - chicken,all,tandoori chicken,0.26859942,low_confidence
../foodsg-233\kebab - chicken\H1SIU4NJIZIHAD8T62P8NGGK.jpg,kebab - chicken,all,sushi,0.14015192,low_confidence
../foodsg-233\kebab - chicken\H9AFXXOJCX6C3F0G46OJNAR1.jpg,kebab - chicken,all,kebab - chicken,0.26476416,low_confidence
../foodsg-233\kebab - chicken\HAMUVVIMD2KGJ5J4TP0KEJ5F.jpg,kebab - chicken,all,Sweets,0.22946301,low_confidence
../foodsg-233\kebab - chicken\HBKWUAESDJNX0WGNK3DGN3X9.jpg,kebab - chicken,all,kebab - chicken,0.25645605,low_confidence
../foodsg-233\kebab - chicken\HQTWSFAMO89I73O5FGBEXBYZ.jpg,kebab - chicken,all,Wholegrain Wrap,0.10280699,low_confidence
../foodsg-233\kebab - chicken\IL8TYU384F4N3OA80HIMZAPD.jpg,kebab - chicken,all,fried prawn,0.2183516,low_confidence
../foodsg-233\kebab - chicken\ISXTRGT075XKZBFM4CL2NNF2.jpg,kebab - chicken,all,kebab - chicken,0.29041415,low_confidence
../foodsg-233\kebab - chicken\ITJZ11IZLJQ38BRK130R4N0L.jpg,kebab - chicken,all,pancake,0.12311095,low_confidence
../foodsg-233\kebab - chicken\IZB1S4MKC9M9B7TEWP2G7RRY.jpg,kebab - chicken,all,kebab - chicken,0.2125562,low_confidence
../foodsg-233\kebab - chicken\JFM6L9AYH3QU1ZE5R6G3W8HP.jpg,kebab - chicken,all,fried prawn,0.27685708,low_confidence
../foodsg-233\kebab - chicken\JHHJZ6FGY8YJX42MW8BJY2Q0.jpg,kebab - chicken,all,salad,0.16755049,low_confidence
../foodsg-233\kebab - chicken\JKURILWIOE7RHURQI1R5KZ04.jpg,kebab - chicken,all,chicken masala,0.1710327,low_confidence
../foodsg-233\kebab - chicken\JN9T69A3FM42Q1DN72FDROKR.jpg,kebab - chicken,all,mango pudding,0.15438248,low_confidence
../foodsg-233\kebab - chicken\K21OD6YK6TC00IILAYC2T3IZ.jpg,kebab - chicken,all,satay,0.27864617,low_confidence
../foodsg-233\kebab - chicken\K5MY44TM7SEQPASYUCPY5UV3.jpg,kebab - chicken,all,kebab - chicken,0.2057104,low_confidence
../foodsg-233\kebab - chicken\KE8AG4MGPHLZVU4DSJ250TXU.jpg,kebab - chicken,all,begedil,0.24406427,low_confidence
../foodsg-233\kebab - chicken\KLBCEEULD6U4NEHSO4TCL9RV.jpg,kebab - chicken,all,chicken masala,0.29586837,low_confidence
../foodsg-233\kebab - chicken\LNS4TOWYD6E8DIZYZRYEGUWD.jpg,kebab - chicken,all,waffle,0.18015458,low_confidence
../foodsg-233\kebab - chicken\N143389C30SH8JAS37FXKOQD.jpg,kebab - chicken,all,kebab - chicken,0.08166556,low_confidence
../foodsg-233\kebab - chicken\N26UW9ASIFS0Q1Q8C5NLD2ZE.jpg,kebab - chicken,all,Chocolate,0.09369743,low_confidence
../foodsg-233\kebab - chicken\N3INXMR11Q88VZA9JNJ3ZH0D.jpg,kebab - chicken,all,Pung Kueh,0.21785206,low_confidence
../foodsg-233\kebab - chicken\N44JQTZLYR5XZC4EL8J70HPX.jpg,kebab - chicken,all,breakfast cereal,0.23019308,low_confidence
../foodsg-233\kebab - chicken\NENM4DPFTQJC33PY6K0JXV4V.jpg,kebab - chicken,all,lamb chops,0.21256316,low_confidence
../foodsg-233\kebab - chicken\O4DA7TUT1PDIQVLBD2A9N2I9.jpg,kebab - chicken,all,dumpling,0.23180088,low_confidence
../foodsg-233\kebab - chicken\OIGLXO115EH7NLXNT3H0SXZW.jpg,kebab - chicken,all,fried prawn,0.2727101,low_confidence
../foodsg-233\kebab - chicken\PQ9AL5ZWEE2LF6NPAYVOHBXD.jpg,kebab - chicken,all,breakfast cereal,0.28865993,low_confidence
../foodsg-233\kebab - chicken\Q07XHYT6RXNVARZVUYSH2W5G.jpg,kebab - chicken,all,canned Fruit salad,0.22977398,low_confidence
../foodsg-233\kebab - chicken\Q3ZBHSWOZXGDJ2PYNNT6UO9Y.jpg,kebab - chicken,all,satay,0.18741687,low_confidence
../foodsg-233\kebab - chicken\QBRBJZK2VBHE2QBWF1CQE3VN.jpg,kebab - chicken,all,kebab - beef,0.2191219,low_confidence
../foodsg-233\kebab - chicken\QCZ3SMV6KB8U1PS40VE3Q6T9.jpg,kebab - chicken,all,canned Fruit salad,0.24847932,low_confidence
../foodsg-233\kebab - chicken\RMJBYK091JOPUBJTLZWDGAZ2.jpg,kebab - chicken,all,satay bee hoon,0.24274547,low_confidence
../foodsg-233\kebab - chicken\RQBPQNVR190Q2LWLTOFIMNUL.jpg,kebab - chicken,all,pineapple,0.1678836,low_confidence
../foodsg-233\kebab - chicken\RUJ6W6LHQU1RIBDJVJ5WEEE8.jpg,kebab - chicken,all,kebab - chicken,0.19228876,low_confidence
../foodsg-233\kebab - chicken\S3N77MHYU2YNYP8N7L9PWZBH.jpg,kebab - chicken,all,Pomelo,0.15088107,low_confidence
../foodsg-233\kebab - chicken\SP3M0V1BFBF4RHWL7XEVT1V2.jpg,kebab - chicken,all,drunken prawn,0.13406624,low_confidence
../foodsg-233\kebab - chicken\T6YIRMMUTZEAOCQ7NPNX6TZ1.jpg,kebab - chicken,all,salad,0.21557051,low_confidence
../foodsg-233\kebab - chicken\TRIPDDTRJ7XUT72SARJ2Y02Q.jpg,kebab - chicken,all,Snacks and Chips,0.2599251,low_confidence
../foodsg-233\kebab - chicken\TVV4BWRBSSXQNE3DP4Y352VR.jpg,kebab - chicken,all,kebab - chicken,0.23767653,low_confidence
../foodsg-233\kebab - chicken\UEO4N0NO9IWMXRFSQNHSU2AU.jpg,kebab - chicken,all,Tauhu Goreng,0.13896233,low_confidence
../foodsg-233\kebab - chicken\UQ48M2YY0ELNG7N68YLYI5JS.jpg,kebab - chicken,all,pineapple tarts,0.23630041,low_confidence
../foodsg-233\kebab - chicken\VUKD1MTSRRY62KFZUZRD7ABY.jpg,kebab - chicken,all,kebab - beef,0.2930352,low_confidence
../foodsg-233\kebab - chicken\VXNUHA78B2E291KWKJF3RVRK.jpg,kebab - chicken,all,kebab - chicken,0.26862383,low_confidence
../foodsg-233\kebab - chicken\W6J5KFAWDNO8J28T00YHT30W.jpg,kebab - chicken,all,kebab - chicken,0.2773824,low_confidence
../foodsg-233\kebab - chicken\WB0PUCRQ8MJOGCOMQQ9LJH0E.jpg,kebab - chicken,all,har cheong gai,0.16067183,low_confidence
../foodsg-233\kebab - chicken\WC0IXZDPHT2MYRNKFOFD4DT1.jpg,kebab - chicken,all,Apple,0.2687038,low_confidence
../foodsg-233\kebab - chicken\WEUDLL1EQDLV2M04DHCWNA15.jpg,kebab - chicken,all,singapore sling,0.11958333,low_confidence
../foodsg-233\kebab - chicken\WYUUKAAXIXBU5VJ5L2BW2SWM.jpg,kebab - chicken,all,drunken prawn,0.23137936,low_confidence
../foodsg-233\kebab - chicken\X3NBBKU2LTU1WKNED1EUCP8R.jpg,kebab - chicken,all,chin chow drink,0.22716218,low_confidence
../foodsg-233\kebab - chicken\XB675OKTFKM26OO4U8KUA9U4.jpg,kebab - chicken,all,canned Fruit salad,0.14530918,low_confidence
../foodsg-233\kebab - chicken\XMXWYF9VMV1W0BAKTLJZIUYB.jpg,kebab - chicken,all,roti john,0.27097088,low_confidence
../foodsg-233\kebab - chicken\XN70TGWK9X6II5R0E4VCIKNI.jpg,kebab - chicken,all,tandoori chicken,0.16579032,low_confidence
../foodsg-233\kebab - chicken\XOV7ABJ7ZU4N2ZAFHZFBSCTM.jpg,kebab - chicken,all,kebab - chicken,0.18551555,low_confidence
../foodsg-233\kebab - chicken\XRALTXJ0QHEDUZ27Q3DXKN6O.jpg,kebab - chicken,all,satay,0.25522986,low_confidence
../foodsg-233\kebab - chicken\XXWUXLJFFUJQ8T5MGSGT3907.jpg,kebab - chicken,all,corn,0.22570032,low_confidence
../foodsg-233\kebab - chicken\YM7GGU4WXDJUCYO4SCDMN1JK.jpg,kebab - chicken,all,mixed vegetables,0.28148943,low_confidence
../foodsg-233\kebab - chicken\ZRYKEL3RWQI4RT877IBYDT6I.jpg,kebab - chicken,all,"Rice, korean bulgogi beef",0.16489352,low_confidence
../foodsg-233\kebab - chicken\ZVC45SQ7BC8VPHGPQQHSLU4V.jpg,kebab - chicken,all,mixed vegetables,0.17976345,low_confidence
../foodsg-233\kebab - chicken\ZXW0XS99H2IAX5WAC5A1I22I.jpg,kebab - chicken,all,"Don, chicken teriyaki",0.16502099,low_confidence
../foodsg-233\kiwi\0FUTUJTLTHE8T9PGCUDH27V5.jpg,kiwi,all,kiwi,0.18680038,low_confidence
../foodsg-233\kiwi\2OFS60JFK290J52P76BLN8XV.jpg,kiwi,all,cake,0.24770567,low_confidence
../foodsg-233\kiwi\4EMRK3TQZ4UP6SRETLN1AHX5.jpg,kiwi,all,kiwi,0.22462083,low_confidence
../foodsg-233\kiwi\6CD0Q6RXM5QXLR49X5ZJ8BK0.jpg,kiwi,all,steamed grouper,0.06363412,low_confidence
../foodsg-233\kiwi\8JTWHT2BCQHOZ3CIW8ADNC19.jpg,kiwi,all,Sweets,0.25593626,low_confidence
../foodsg-233\kiwi\9AALJRE7ROYW7COYZCS5EP4F.jpg,kiwi,all,kiwi,0.15884444,low_confidence
../foodsg-233\kiwi\9AZ0GT4CRBBRC6WHBNSJ9749.jpg,kiwi,all,sushi,0.17442597,low_confidence
../foodsg-233\kiwi\BHCSF5G8W4E3P00CLJCJDOVS.jpg,kiwi,all,orange,0.28810605,low_confidence
../foodsg-233\kiwi\ERHG3SQOKXUVZ5S98EXSX1NH.jpg,kiwi,all,kiwi,0.25394407,low_confidence
../foodsg-233\kiwi\F46W94EBC5XL4GLJMCDZ43AC.jpg,kiwi,all,Porridge,0.28155884,low_confidence
../foodsg-233\kiwi\G69PNOP2Q5D9NQSZMPQLS3CX.jpg,kiwi,all,Sweets,0.09677901,low_confidence
../foodsg-233\kiwi\KHVV6CI6DAE873Z7N86W919L.jpg,kiwi,all,mixed vegetables,0.23467395,low_confidence
../foodsg-233\kiwi\KJLTI23C4ASMODSPUQUC4B8F.jpg,kiwi,all,parfait,0.17952687,low_confidence
../foodsg-233\kiwi\L70NY9Q8VTDKABVI0DBHCHGB.jpg,kiwi,all,longan,0.23284443,low_confidence
../foodsg-233\kiwi\NOESAVVR9MXMAOHIPUVPLRLB.jpg,kiwi,all,dumpling,0.1150406,low_confidence
../foodsg-233\kiwi\O45O9Q8BKD8ZHXAYS3LEWY4W.jpg,kiwi,all,kiwi,0.28551057,low_confidence
../foodsg-233\kiwi\OUMYBW07UP3U3VDV1TGXVRH0.jpg,kiwi,all,mixed vegetables,0.17603472,low_confidence
../foodsg-233\kiwi\V0VW1QY3G64RL70CM0MUB2GF.jpg,kiwi,all,salad,0.17854582,low_confidence
../foodsg-233\kiwi\V4TQKU83ZHWECGVPN75OAMAG.jpg,kiwi,all,Apple,0.11715489,low_confidence
../foodsg-233\kiwi\XKAQJGLJN7OL3WXD781X1WUL.jpg,kiwi,all,kiwi,0.26411223,low_confidence
../foodsg-233\kiwi\YK8ITPSBDLH9XM9C6FDSBTEH.jpg,kiwi,all,kiwi,0.25728598,low_confidence
../foodsg-233\kiwi\Z8U6ZBL49987HOOZZCKJYBVS.jpg,kiwi,all,canned Fruit salad,0.2514015,low_confidence
../foodsg-233\Kopi Teh Milo\026LL8YL39KTMSIS78XJQZQ5.jpg,Kopi Teh Milo,all,Kopi Teh Milo,0.29650068,low_confidence
../foodsg-233\Kopi Teh Milo\1BTLZTA0CN0K8SPBYJRBLCVD.jpg,Kopi Teh Milo,all,milk,0.28874516,low_confidence
../foodsg-233\Kopi Teh Milo\3RG0H7NDDB5W0UKV5JVWKYHS.jpg,Kopi Teh Milo,all,Alcoholic Beverage,0.28307033,low_confidence
../foodsg-233\Kopi Teh Milo\45OJJC2LJ8UVE2TNXI590WBY.jpg,Kopi Teh Milo,all,ice kacang,0.26001784,low_confidence
../foodsg-233\Kopi Teh Milo\7AC6PW3IJ0XD08LZ3HDFYPO5.jpg,Kopi Teh Milo,all,chin chow drink,0.21495095,low_confidence
../foodsg-233\Kopi Teh Milo\9RQK15I27W8DWYJ7FB7A1HDF.jpg,Kopi Teh Milo,all,Bubble Milk Tea,0.2453557,low_confidence
../foodsg-233\Kopi Teh Milo\B4FY4Y4IMJ61WRIXXL7A8XJP.jpg,Kopi Teh Milo,all,Kopi Teh Milo,0.22554909,low_confidence
../foodsg-233\Kopi Teh Milo\CD5ZPYMCNQ98GPRTDMUDGSG2.jpg,Kopi Teh Milo,all,Alcoholic Beverage,0.25332904,low_confidence
../foodsg-233\Kopi Teh Milo\OAU1KCLAFMDD8ZT8QCBZP3WJ.jpg,Kopi Teh Milo,all,Fruit juice,0.21641707,low_confidence
../foodsg-233\Kopi Teh Milo\RC7E7QND7LBJPE8IERDQ7D1Y.jpg,Kopi Teh Milo,all,Kopi Teh Milo,0.28269365,low_confidence
../foodsg-233\Kopi Teh Milo\U2SGQYTDFVLWQOCYBHSQ396B.jpg,Kopi Teh Milo,all,strawberry,0.18015048,low_confidence
../foodsg-233\kueh lapis - rainbow\4HO4CWZJ8WULIGZWDQFSBTPF.jpg,kueh lapis - rainbow,all,tumpeng,0.06692916,low_confidence
../foodsg-233\kueh lapis - rainbow\6VJ76QHPY5SHXT4LRNQL4JGY.jpg,kueh lapis - rainbow,all,kueh lapis baked,0.27677765,low_confidence
../foodsg-233\kueh lapis - rainbow\8V51RDSMXH1NFM80A2COUV0G.jpg,kueh lapis - rainbow,all,cake,0.26913598,low_confidence
../foodsg-233\kueh lapis - rainbow\BDFEO8N4WYWO3RE5KIJF5US2.jpg,kueh lapis - rainbow,all,kueh lapis - rainbow,0.25738847,low_confidence
../foodsg-233\kueh lapis - rainbow\DLV1K5GGQ2S8RHQS0IJHULJA.jpg,kueh lapis - rainbow,all,lychee,0.139988,low_confidence
../foodsg-233\kueh lapis - rainbow\F20DNLK810Y04T03Z2426TBT.jpg,kueh lapis - rainbow,all,Sweets,0.23134184,low_confidence
../foodsg-233\kueh lapis - rainbow\GF253IHBG9I20MTBX1O0DDMF.jpg,kueh lapis - rainbow,all,pineapple tarts,0.23314771,low_confidence
../foodsg-233\kueh lapis - rainbow\GK0W0QK5118X7AYGX4G2BEP5.jpg,kueh lapis - rainbow,all,Chocolate,0.24623613,low_confidence
../foodsg-233\kueh lapis - rainbow\HR9PVFLLP2EIHX1SOLCJ4ARC.jpg,kueh lapis - rainbow,all,watermelon,0.22210337,low_confidence
../foodsg-233\kueh lapis - rainbow\NT7TF6G0YZV09QLI9EV3Z68X.jpg,kueh lapis - rainbow,all,cream soup,0.2883634,low_confidence
../foodsg-233\kueh lapis - rainbow\RLDFZ5W136H6R4BVFG2TNNDM.jpg,kueh lapis - rainbow,all,Chinese fritters,0.089506626,low_confidence
../foodsg-233\kueh lapis - rainbow\TOHCLTEDRV48WT019M8U5UX7.jpg,kueh lapis - rainbow,all,kueh lapis - rainbow,0.23481542,low_confidence
../foodsg-233\kueh lapis - rainbow\V7AGZ68MQ6TV6WK7IXO4DKII.jpg,kueh lapis - rainbow,all,Sweets,0.17487007,low_confidence
../foodsg-233\kueh lapis - rainbow\W8KZHY57WNBCS2EOXCH7RF1M.jpg,kueh lapis - rainbow,all,kueh lapis - rainbow,0.2698632,low_confidence
../foodsg-233\kueh lapis baked\1OQE3G4WLE9RVGNBZLZTFP3V.jpg,kueh lapis baked,all,Peanut Pancake,0.19327004,low_confidence
../foodsg-233\kueh lapis baked\1SQPRXA1KNBFTS9FXEH4F6NJ.jpg,kueh lapis baked,all,Grapefruit,0.18113944,low_confidence
../foodsg-233\kueh lapis baked\1U8J4480D3KLMPKF00X5CCW0.jpg,kueh lapis baked,all,cake,0.25516117,low_confidence
../foodsg-233\kueh lapis baked\26A3XU071W4OO0020NN42PAX.jpg,kueh lapis baked,all,cake,0.2301725,low_confidence
../foodsg-233\kueh lapis baked\2EDYS6569VGJMA4E6VV9CC4E.jpg,kueh lapis baked,all,Macaroni,0.08801714,low_confidence
../foodsg-233\kueh lapis baked\2HM1A969VUMXSS61VY1O4S2C.jpg,kueh lapis baked,all,cake,0.13640365,low_confidence
../foodsg-233\kueh lapis baked\2YMZXKFR2BROTBTTEMI5G4T8.jpg,kueh lapis baked,all,pineapple,0.2173056,low_confidence
../foodsg-233\kueh lapis baked\5UE68SPCYW0IBT4VFCSW973G.jpg,kueh lapis baked,all,kueh lapis baked,0.28792807,low_confidence
../foodsg-233\kueh lapis baked\6WTFCTDETI8JRPP1JWRO22BT.jpg,kueh lapis baked,all,cream soup,0.2835703,low_confidence
../foodsg-233\kueh lapis baked\8F42IUTLAXPY8IUW442E5QWO.jpg,kueh lapis baked,all,Indian Pancake,0.17591682,low_confidence
../foodsg-233\kueh lapis baked\8ITEIKMEUB22G68NJEX5GH7O.jpg,kueh lapis baked,all,Porridge,0.12141561,low_confidence
../foodsg-233\kueh lapis baked\AP29V6JP4FZ943346J0NP2VR.jpg,kueh lapis baked,all,Chocolate,0.19593033,low_confidence
../foodsg-233\kueh lapis baked\BM2RJLQUVIE8BCJCL3F1Z2KY.jpg,kueh lapis baked,all,cake,0.27711415,low_confidence
../foodsg-233\kueh lapis baked\FZ1E7H39PXV5Z88YUL2BFJTP.jpg,kueh lapis baked,all,kaya toast,0.26253188,low_confidence
../foodsg-233\kueh lapis baked\IMVJWH8NV44BW207BLEISWPJ.jpg,kueh lapis baked,all,Sweets,0.21818115,low_confidence
../foodsg-233\kueh lapis baked\JFVHSM4PMCZGC4TNMF176CR1.jpg,kueh lapis baked,all,cake,0.2106718,low_confidence
../foodsg-233\kueh lapis baked\JSIR9HKGUL93GEDWWRR2HU3A.jpg,kueh lapis baked,all,salmon - grilled,0.07692595,low_confidence
../foodsg-233\kueh lapis baked\L31SS4GTXHGJ8NXP3C5MKV1G.jpg,kueh lapis baked,all,kueh lapis baked,0.29280508,low_confidence
../foodsg-233\kueh lapis baked\MD7LXKTTZ361XSLGRIN02WZW.jpg,kueh lapis baked,all,tau suan,0.11554933,low_confidence
../foodsg-233\kueh lapis baked\N0GAHTXQ1U8SQHRGIN4XYRLR.jpg,kueh lapis baked,all,Fruit juice,0.19224131,low_confidence
../foodsg-233\kueh lapis baked\PB0R9DU5Q70FCA4E72I2SU9Y.jpg,kueh lapis baked,all,otak,0.14346497,low_confidence
../foodsg-233\kueh lapis baked\Q38PQ1CSS8AEKULFZLQD8JI0.jpg,kueh lapis baked,all,Peanut Pancake,0.2042807,low_confidence
../foodsg-233\kueh lapis baked\QMJFS38PZSJ7KLB9T95U9H4L.jpg,kueh lapis baked,all,Sweets,0.18412225,low_confidence
../foodsg-233\kueh lapis baked\WILA7UNTCN48DQMT1TPHXSNB.jpg,kueh lapis baked,all,CNY love letter,0.23806284,low_confidence
../foodsg-233\kueh lapis baked\X5JFFB5UPB5N3R45SUIG9AEY.jpg,kueh lapis baked,all,Chocolate,0.29909384,low_confidence
../foodsg-233\kueh lapis baked\YNLX5Q9WJXDTFGPFTDAOBU83.jpg,kueh lapis baked,all,kueh lapis baked,0.14803883,low_confidence
../foodsg-233\kueh lapis baked\YPMGSBUW0J295JB7YAHVRRGL.jpg,kueh lapis baked,all,Chocolate,0.29810452,low_confidence
../foodsg-233\Kueh Salat\0Q7MS9WT5RXCCDRQMH8TNJG7.jpg,Kueh Salat,all,wholegrain pasta,0.16551775,low_confidence
../foodsg-233\Kueh Salat\0XB0AHNBP3LB6YKMIOEVSHVR.jpg,Kueh Salat,all,Bubble Milk Tea,0.20081273,low_confidence
../foodsg-233\Kueh Salat\1MXQA6BTGL9B5OFV6JWL6MQO.jpg,Kueh Salat,all,Kueh Salat,0.13300997,low_confidence
../foodsg-233\Kueh Salat\3J0RQ2OXRKLH3F5900QXQKOZ.jpg,Kueh Salat,all,dumpling,0.24099877,low_confidence
../foodsg-233\Kueh Salat\3LHXA7THCHNJU7P6DVE4IXO0.jpg,Kueh Salat,all,Wholegrain Wrap,0.21180338,low_confidence
../foodsg-233\Kueh Salat\7KIU0UBG4FKWP5TRD7IU3LY3.jpg,Kueh Salat,all,canned Fruit salad,0.13276747,low_confidence
../foodsg-233\Kueh Salat\8BG00304A8NWOLXLSBVV4TPQ.jpg,Kueh Salat,all,Cucumber,0.17924061,low_confidence
../foodsg-233\Kueh Salat\9I2Y0VQHPDUZAQXN0TWHKANW.jpg,Kueh Salat,all,Kueh Salat,0.21230836,low_confidence
../foodsg-233\Kueh Salat\A5PDOPUZRTQZM6WRKOJ4F1OW.jpg,Kueh Salat,all,mango pudding,0.2058649,low_confidence
../foodsg-233\Kueh Salat\A8YUQ8Z3I6WLQQ6MWA20CDA9.jpg,Kueh Salat,all,Kueh Salat,0.2940326,low_confidence
../foodsg-233\Kueh Salat\B8KBH8IS8GTO2X3AY7U2EG77.jpg,Kueh Salat,all,Kueh Salat,0.12616067,low_confidence
../foodsg-233\Kueh Salat\BYUJQ7ZICMS9YVDU0HM2FO0D.jpg,Kueh Salat,all,otak,0.15871233,low_confidence
../foodsg-233\Kueh Salat\CT1AEGFZDE0X8SE5AAJ3K01R.jpg,Kueh Salat,all,Kueh Salat,0.1797233,low_confidence
../foodsg-233\Kueh Salat\FAD7K7NBO8HTGRD56UKHA3J1.jpg,Kueh Salat,all,Chocolate,0.17177361,low_confidence
../foodsg-233\Kueh Salat\HH1IXTWXS1APZ1TBRXDZOIEI.jpg,Kueh Salat,all,Grapefruit,0.25784168,low_confidence
../foodsg-233\Kueh Salat\HP8X83RU7S0OTRGJDAJKZSZW.jpg,Kueh Salat,all,Chocolate,0.099147476,low_confidence
../foodsg-233\Kueh Salat\IF9MTROHF54HZYEUZCD2CXIH.jpg,Kueh Salat,all,mixed vegetables,0.093404226,low_confidence
../foodsg-233\Kueh Salat\KHKH2ZZSRBVOJRO5XO61SIQ8.jpg,Kueh Salat,all,chicken soup,0.24925774,low_confidence
../foodsg-233\Kueh Salat\LB4OES1470TQRQVYKUXNQZ79.jpg,Kueh Salat,all,Chocolate,0.20339923,low_confidence
../foodsg-233\Kueh Salat\LHLGD3WUP70WVFJT3J93R6KN.jpg,Kueh Salat,all,Pung Kueh,0.21050878,low_confidence
../foodsg-233\Kueh Salat\NGXV5H39YOH84E7OFDX47Q77.jpg,Kueh Salat,all,breakfast cereal,0.21411313,low_confidence
../foodsg-233\Kueh Salat\ONO2FAM8YEETRMQJDQLIAJSS.jpg,Kueh Salat,all,Kueh Salat,0.28689584,low_confidence
../foodsg-233\Kueh Salat\P674HE1XH4XY9B30C21GR46Z.jpg,Kueh Salat,all,Hor Fun,0.2945995,low_confidence
../foodsg-233\Kueh Salat\PJ727HO3MQDLOZOJLQPPGHYB.jpg,Kueh Salat,all,kueh lapis - rainbow,0.22221252,low_confidence
../foodsg-233\Kueh Salat\QVFCL6TQZDYBN7FPOWR40O82.jpg,Kueh Salat,all,pineapple,0.29598323,low_confidence
../foodsg-233\Kueh Salat\SF9ZC4JT52D7OQB52XBN6758.jpg,Kueh Salat,all,chawanmushi,0.18819161,low_confidence
../foodsg-233\kuih bahulu\1P6YWK2LU93ROAULOXXTQNVZ.jpg,kuih bahulu,all,curry puff,0.28744817,low_confidence
../foodsg-233\kuih bahulu\1UPRH9VQL6KF9LRVE8PGKCTX.jpg,kuih bahulu,all,sambal,0.24065661,low_confidence
../foodsg-233\kuih bahulu\2I10QDTN0G6PDZ7170UNWF86.jpg,kuih bahulu,all,Snacks and Chips,0.2092446,low_confidence
../foodsg-233\kuih bahulu\2YQN6QPXN20JYGM3J4QGXGFM.jpg,kuih bahulu,all,kaya toast,0.16635413,low_confidence
../foodsg-233\kuih bahulu\61B4NWDTTNSCU4HBCGAIQ4TY.jpg,kuih bahulu,all,kuih bahulu,0.21969463,low_confidence
../foodsg-233\kuih bahulu\6D22I5ML29I3SCL3SA4QHDUU.jpg,kuih bahulu,all,siew mai,0.2538481,low_confidence
../foodsg-233\kuih bahulu\6VLYQ3WFZKPH1079VLGBC0VY.jpg,kuih bahulu,all,preserved fruit snacks,0.27300006,low_confidence
../foodsg-233\kuih bahulu\7QQPYH6OV7Y830G4O3J58DWZ.jpg,kuih bahulu,all,pineapple tarts,0.27763093,low_confidence
