path,label,split,outlier_score
../foodsg-233\Kueh Salat\Q0U3X7LZFD6ZQP9WW6C47MQ7.jpg,Kueh Salat,all,-0.5054761774410306
../foodsg-233\thunder tea rice\SBZYWXDZFU628I1DS1ILEMIH.jpg,thunder tea rice,all,-0.505435202989447
../foodsg-233\Grapefruit\8L67ALF459L1XFYIXA7ONBKC.jpg,Grapefruit,all,-0.5054319085923987
../foodsg-233\pitaya\NOUIWFQSYORGV3853O14G49O.jpg,pitaya,all,-0.5054241904011129
../foodsg-233\mangosteen\2LLCW745XM8U1A2EIHYFJQXS.jpg,mangosteen,all,-0.5053953390988162
../foodsg-233\raspberry\BDLKDYG85J4I0MOU037TK325.jpg,raspberry,all,-0.5052956746597005
../foodsg-233\cherries\E02IHNGNJJHVX665R5NE6HU9.jpg,cherries,all,-0.5052795996602685
../foodsg-233\tiramisu\W30J4CANWM52K6H9UO5SA5CR.jpg,tiramisu,all,-0.5052616300051828
../foodsg-233\sambal kangkong\4VCCSHGBYHPLIYXRX7ARNNV9.jpg,sambal kangkong,all,-0.5052530751688563
../foodsg-233\lychee\UFHQ00RS9PCDRXY854TGE7SN.jpg,lychee,all,-0.5052475240628134
../foodsg-233\orange\ZNA84YB00D3GFR86BEGNKZBU.jpg,orange,all,-0.5052415547175586
../foodsg-233\Mee bandung\2JZL2J0LGW15CS0ETVFEK1YF.jpg,Mee bandung,all,-0.5052287907455769
../foodsg-233\kebab - beef\WJM9JON6M3BY8T1B4XUJ87EI.jpg,kebab - beef,all,-0.505226101598291
../foodsg-233\french fries\3OS743IBFPEI75OVHQ9LMJY8.jpg,french fries,all,-0.5052238582713948
../foodsg-233\mushroom soup\IN17TXGDSWG3EUR2PRAHC5NC.jpg,mushroom soup,all,-0.5052191924950847
../foodsg-233\wholegrain muffin\NA0F7NMTP9PW1UN4DJ1NCRZE.jpg,wholegrain muffin,all,-0.5052104078021009
../foodsg-233\pizza\M91F2CXIHS3ZVIMJWCV93CCY.jpg,pizza,all,-0.5052087126983904
../foodsg-233\Cucumber\OYB1RAV0EF41H95B0TMILGTE.jpg,Cucumber,all,-0.5052009462362739
../foodsg-233\Grapefruit\723I6V0E3LVLXZ9HORYHFYUB.jpg,Grapefruit,all,-0.5051993482654659
../foodsg-233\kuih bahulu\DQC5PTH2R7N8SIS764M9CEHH.jpg,kuih bahulu,all,-0.5051957894600048
../foodsg-233\durian\DJQGPQURBZPZN88GIJA4PG4L.jpg,durian,all,-0.5051900332916778
../foodsg-233\durian\B9TMOY642S09AI9YTM7M4VN7.jpg,durian,all,-0.5051623584985717
../foodsg-233\pig organ soup\UU4XKXLG58NKDQB613EV6NO9.jpg,pig organ soup,all,-0.505101748293378
../foodsg-233\watermelon\REHNQP7JRC0NL4CIBB96KBEU.jpg,watermelon,all,-0.5051010196886894
../foodsg-233\orange\G81SGSTK2Z38HYYJ6YM4X397.jpg,orange,all,-0.5050935615978949
../foodsg-233\Avocados\49F5JEWP30W4Y3F1HXCTHHJ1.jpg,Avocados,all,-0.5050844222081037
../foodsg-233\pancake\HUBI3RWBO8NOBZYDT0E0JF17.jpg,pancake,all,-0.5050625522222244
../foodsg-233\har cheong gai\SNL68DN39YCSYFT1EBMM59L1.jpg,har cheong gai,all,-0.5050562411178876
../foodsg-233\kueh lapis baked\MALV5H1W4UX5171QUS4397Y4.jpg,kueh lapis baked,all,-0.5050360421101499
../foodsg-233\chicken soup\JXW390ZRVY60SOBUQ9UO92QA.jpg,chicken soup,all,-0.5050319053620282
../foodsg-233\pitaya\0CVNG1K93CC4819WF93KI5MX.jpg,pitaya,all,-0.5049979754796168
../foodsg-233\Nuts\RK7USC23IX1570XQRN8ZETNZ.jpg,Nuts,all,-0.5049849475998445
../foodsg-233\Avocados\CDYJL9H34Y2WGZS88E79MGTR.jpg,Avocados,all,-0.5049694785307506
../foodsg-233\durian\9O506DRB9LZF3Q3ICKJGKZKN.jpg,durian,all,-0.5049661646439951
../foodsg-233\cream soup\SYZK2B819L4SZCKIOYY8F3XP.jpg,cream soup,all,-0.5049619852661738
../foodsg-233\pear\E6E3P36Y46RYPA41WLNOF4FW.jpg,pear,all,-0.5049430137693974
../foodsg-233\oyster omelette\36SGZMXIYE0E3OMMOSFGMFUA.jpg,oyster omelette,all,-0.5049027489931935
../foodsg-233\spring rolls\EEEG6HIJBZR91RR240N4H17R.jpg,spring rolls,all,-0.5048863032242659
../foodsg-233\watermelon\5TKJKT80SH7FRSNHCK9WFPT7.jpg,watermelon,all,-0.5048840206048432
../foodsg-233\wholegrain muffin\LQVIZ352UIET92HTSZAO3HQ0.jpg,wholegrain muffin,all,-0.5048588030794128
../foodsg-233\kaya toast\8BZPSL9WCQM7XARSOXX3GNSK.jpg,kaya toast,all,-0.5048218317787991
../foodsg-233\pitaya\5SNZ5IKVTHIQXLMOYF7A06JQ.jpg,pitaya,all,-0.5047586816243311
../foodsg-233\preserved fruit snacks\PGSBR64LMBCW1B657HH77L2U.jpg,preserved fruit snacks,all,-0.5047579851552407
../foodsg-233\ice cream - vanilla\VRMKW5O81NLF6C8OX6BRRTPV.jpg,ice cream - vanilla,all,-0.5047439210798693
../foodsg-233\Wholegrain Wrap\EVYK5VMC9ACCU5Y8K4TKJLA1.jpg,Wholegrain Wrap,all,-0.5047288544977845
../foodsg-233\Soft boiled eggs\J0C5W07LNE4RKEH6KGOZZL6G.jpg,Soft boiled eggs,all,-0.504718255443981
../foodsg-233\mushroom soup\9X3TWVL43A7M16O6PS103JC5.jpg,mushroom soup,all,-0.5046969080934226
../foodsg-233\Prawn Noodle\3CCJZ5RW9WOZLGUH40ZQVNTO.jpg,Prawn Noodle,all,-0.5046693349786293
../foodsg-233\miso soup\05KZ2SBG3KYUY867ETX34NDK.jpg,miso soup,all,-0.5046534261006997
../foodsg-233\mushroom soup\EF43DPUVVGA2APLKKXH1K598.jpg,mushroom soup,all,-0.5046421617646714
../foodsg-233\satay\E201LMI5HZUSD7VLOAV0976H.jpg,satay,all,-0.5046396951118337
../foodsg-233\tiramisu\C9S0NY58XFN6PNIGK3HXYCLW.jpg,tiramisu,all,-0.5046256398472305
../foodsg-233\chicken masala\4ETLG8PRWBV81GN0U52OOR89.jpg,chicken masala,all,-0.504621174607483
../foodsg-233\mangosteen\Q7VO5OB6VA9IPOA2VTYNE2WU.jpg,mangosteen,all,-0.5046089571286573
../foodsg-233\muesli\LAIRLO8YVPB1U0BK6E4O9JTY.jpg,muesli,all,-0.5046030485115172
../foodsg-233\pancake\ZSH5EUMI9T3GWQL2E2GK6ZDF.jpg,pancake,all,-0.5046030268896357
../foodsg-233\cheng tng\POCLALA3X5XQMH4LKGQ0P9P5.jpg,cheng tng,all,-0.5045957830878576
../foodsg-233\har cheong gai\NA447HFQN7O1QQCVF54EBJM4.jpg,har cheong gai,all,-0.5045862012537023
"../foodsg-233\Mee siam, fried\SW93BYLI40EJI8MJVYQWK1WL.jpg","Mee siam, fried",all,-0.5045859826119099
../foodsg-233\kuih bahulu\FL0ITHBHNGGECICHZHEDISYL.jpg,kuih bahulu,all,-0.5045772938328883
"../foodsg-233\Pilaf, pea\MBI9DXGJYDMKVTGADSSB2HHG.jpg","Pilaf, pea",all,-0.5045744253876361
../foodsg-233\xiao long bao\TYWU9ZBBFQPGRH9XP9BKPC4S.jpg,xiao long bao,all,-0.5045743338485253
../foodsg-233\thunder tea rice\3M80136DXY6412C3W4ZP8W07.jpg,thunder tea rice,all,-0.5045365114374103
../foodsg-233\waffle\82XGPMULVA84YE8692BECBEV.jpg,waffle,all,-0.5045339679016136
../foodsg-233\strawberry\PWX4ZDZCC8WKKZBX7ZFAFAPF.jpg,strawberry,all,-0.5045337379207621
../foodsg-233\lychee\41O218DT8AFG4FH8OKS9HONU.jpg,lychee,all,-0.5045138170173368
../foodsg-233\strawberry\9ZI7ADL7CJ0436YLCPB2PA8U.jpg,strawberry,all,-0.5045096005738167
../foodsg-233\ice cream - chocolate\HCW5UA0H6L24DWV97SQDOF5Q.jpg,ice cream - chocolate,all,-0.5044934376218297
../foodsg-233\durian\QPMSEF1DFCMYRZP6KCDDVF1H.jpg,durian,all,-0.5044870902796303
../foodsg-233\canned Fruit salad\UB9ZFTMWCIG399LW67M4MIGW.jpg,canned Fruit salad,all,-0.5044736518557837
../foodsg-233\longan\EFWKHCSR76VCS698PP6ZXKUL.jpg,longan,all,-0.5044732218846872
../foodsg-233\chawanmushi\TDP788XOEOXQ2XMBPCOEH8D1.jpg,chawanmushi,all,-0.504460755152868
../foodsg-233\mixed vegetables\3B4FVJ8K3CL1GL506Q3CUXCM.jpg,mixed vegetables,all,-0.5044190312669973
../foodsg-233\chai tow kuay\AI5O2QY78Q3E3P5UP6MV0ALS.jpg,chai tow kuay,all,-0.5044104153816595
../foodsg-233\pasta - fettuccine\28I7VXSP7QCYN26QLK1QV3EZ.jpg,pasta - fettuccine,all,-0.5043910988858539
../foodsg-233\cooked white rice\SXAOLYVFS62ISNSYYNU709SF.jpg,cooked white rice,all,-0.5043900742870763
../foodsg-233\jackfruit\LBFST5EYI59ZJ5CUKKFJ35BX.jpg,jackfruit,all,-0.5043786041395829
../foodsg-233\vegetable soup\1EMKPABYFORIUX6K2Y1R22AD.jpg,vegetable soup,all,-0.5043730803394063
../foodsg-233\siew mai\44KA8B8E8YOTA8HYECIMEWOT.jpg,siew mai,all,-0.5043515881271553
../foodsg-233\Kway Teow\TEDG7IOZD58K7V0EI9W7XPUU.jpg,Kway Teow,all,-0.5043457693972512
../foodsg-233\Bibimbap\BD2DWE7MAHYPH29P2OIBNFLM.jpg,Bibimbap,all,-0.5043428191502392
../foodsg-233\pitaya\PNLWZ08BLOJKNKM56JOQBF7M.jpg,pitaya,all,-0.5043375480809364
../foodsg-233\passion fruit\KA4ERUQBT7E8HUJUFZMV2DLP.jpg,passion fruit,all,-0.5043221225344418
../foodsg-233\Udon\ZWQ3TCPCXDKW1CXMBA7RZ4AV.jpg,Udon,all,-0.5042994084627771
../foodsg-233\Grape\I733F5HL78CRL8TRB0I18KB3.jpg,Grape,all,-0.5042906837168165
../foodsg-233\biscuit\H7MLG543N4EMIW8HXXVCD23A.jpg,biscuit,all,-0.5042793753321705
"../foodsg-233\Bee hoon, goreng\PFZCQ4PNX0311XT5I6RQRHZH.jpg","Bee hoon, goreng",all,-0.5042782472308912
../foodsg-233\jackfruit\DEP2WNDTXZ6L8SOD4XD1OXP5.jpg,jackfruit,all,-0.504265406364411
../foodsg-233\chicken masala\LAX5X92TVHC50PUJEARLHSJM.jpg,chicken masala,all,-0.5042486113903532
../foodsg-233\Macaroni\48TQHAVJRIGHT46RUZNR3OF1.jpg,Macaroni,all,-0.5042480431240214
../foodsg-233\pear\HSCDMB0VCAJ6GNWNUAK4KSED.jpg,pear,all,-0.5042366414130152
../foodsg-233\longan\KOOVCKOW9V1SASAT5VIF8F5N.jpg,longan,all,-0.5042354857640731
../foodsg-233\mangosteen\RA2H06GGI4EMQGZZZ6SQUZ1U.jpg,mangosteen,all,-0.5042022182423007
../foodsg-233\paella seafood\Z7WQ5T7OOYDM83GI66JIC5I4.jpg,paella seafood,all,-0.5042008338050219
../foodsg-233\spring rolls\4T48YE4WFQEJB1XBHHTHOR0J.jpg,spring rolls,all,-0.5041941036534229
../foodsg-233\spring rolls\V6T0IYIU0FDQN9LZFH9JNVQD.jpg,spring rolls,all,-0.504174663243501
../foodsg-233\CNY love letter\QTG8BFLT9ZMJJKLNIDPQDC86.jpg,CNY love letter,all,-0.5041510911759842
../foodsg-233\pancake\ASHGAKJK8JMN5PDHTXMQGFLO.jpg,pancake,all,-0.5041262688992811
../foodsg-233\cherries\P1DZXVSKN22WLCUBYJXKZ8GA.jpg,cherries,all,-0.5041251398696167
../foodsg-233\mangosteen\6W2GYTONJSDSYJVUNTVCMO8B.jpg,mangosteen,all,-0.5041245346684587
../foodsg-233\popiah\J34KONDND93Z2NNBHWMTF58B.jpg,popiah,all,-0.5041126135840798
../foodsg-233\kuih bahulu\OX8ABL7Y5XVGI0OMWBZTA8I4.jpg,kuih bahulu,all,-0.504109780167215
../foodsg-233\pizza\5F8U0ZIU0P0BKMTTGUDXRF0G.jpg,pizza,all,-0.504106458539942
../foodsg-233\Apricot\LT35U5KZRQ8HC466D825OKDD.jpg,Apricot,all,-0.5040827610988323
../foodsg-233\french fries\WUQIK4V9MUTG2IYVQEJAA4IN.jpg,french fries,all,-0.5040747662862322
../foodsg-233\pizza\IEP8DSKEOO0QXFG7L3VANZDC.jpg,pizza,all,-0.5040721218372807
../foodsg-233\blueberries\6GWK5SO0KTKNGQ4UHPM02VPU.jpg,blueberries,all,-0.5040657802030515
../foodsg-233\corn\I4GZQNXJQAJXHU9VYQ4MJK46.jpg,corn,all,-0.5040476720222321
../foodsg-233\singapore sling\M7RLEKTKX3OYXR35XOPIORIG.jpg,singapore sling,all,-0.5040428381248189
../foodsg-233\Grapefruit\5C2DYE0BWUTLNP0UVZMAFZ4W.jpg,Grapefruit,all,-0.5040315857561746
../foodsg-233\pear\KDADZ28YUDRTPXJLNIH4C49X.jpg,pear,all,-0.5040313213552466
../foodsg-233\chicken soup\G1ED9QKI0MTPDGKTEJOOBN1Y.jpg,chicken soup,all,-0.504018399282994
../foodsg-233\salad\860WMROFYIHHG9AZEZ397S1E.jpg,salad,all,-0.50401420448709
../foodsg-233\strawberry\L0HL1U5G7L21VVJNR5MSXEC4.jpg,strawberry,all,-0.5040061247697579
../foodsg-233\pasta - fettuccine\MT6MYYC3SA41X96UDL1RE080.jpg,pasta - fettuccine,all,-0.5040026852321526
../foodsg-233\thunder tea rice\ND7D9F99T6ZCKEGEADR97E3F.jpg,thunder tea rice,all,-0.5039991007696396
../foodsg-233\pizza\G8E2DTN5OF065W21NI9VAROH.jpg,pizza,all,-0.5039932811192078
../foodsg-233\blueberries\TN7N4DUYTU1TR3PIBNQDHAWB.jpg,blueberries,all,-0.5039894223271255
../foodsg-233\Kway Teow\Q3OD074TRCMKGXP48V9E1CWQ.jpg,Kway Teow,all,-0.5039839624897487
../foodsg-233\dumpling\33RY5AUNTPOZBZE6EKNX37ZM.jpg,dumpling,all,-0.5039750411540279
../foodsg-233\longan\BXU2H645H6BGL1NF2QZFIM85.jpg,longan,all,-0.5039740551312931
../foodsg-233\pomegranate\LCGHXT91EPUMHLCNALTQJ8OA.jpg,pomegranate,all,-0.5039735917800254
../foodsg-233\Grapefruit\KM6LLTN7WMLM8CK1VE3TW270.jpg,Grapefruit,all,-0.5039683261861463
../foodsg-233\blueberries\SADDM5MPAT16DZNE4GQWA3C0.jpg,blueberries,all,-0.5039601365806827
../foodsg-233\Grape\0HTQFIPBPHM6BR2J2MFRMX4D.jpg,Grape,all,-0.5039446674367694
../foodsg-233\cheng tng\EVHMZ3W0E2RM9ILBKJW1T3BU.jpg,cheng tng,all,-0.5039368898232871
../foodsg-233\xiao long bao\FS7YPAPW7GGPG60RJTRAS3U0.jpg,xiao long bao,all,-0.5039341060996352
../foodsg-233\Grape\NAKH5ZCW1K7V4ELLBO9DLPZU.jpg,Grape,all,-0.503927920197046
../foodsg-233\chicken masala\WWATS52KEP4I1O41AKXWZZBQ.jpg,chicken masala,all,-0.503920144410447
"../foodsg-233\Miso ramen, with fishcake\GANKFPDN3V2IYO3K0VRJHYTH.jpg","Miso ramen, with fishcake",all,-0.5039164319818615
../foodsg-233\pear\1MDNS1AUHJDR5T9UPQO378C2.jpg,pear,all,-0.5039139744553024
../foodsg-233\Apricot\GKPALAGCUAQPHMTQMODK9YE4.jpg,Apricot,all,-0.5039030346322892
../foodsg-233\mushroom soup\BS158N7W4UU2LX55A2RAUDW2.jpg,mushroom soup,all,-0.5039015435589178
../foodsg-233\pasta - fettuccine\PS9V6W0PM9QC4VG65YCDDM4Z.jpg,pasta - fettuccine,all,-0.5038920593189069
../foodsg-233\lychee\7D7WLAICNAVLYE9V3DEC7WOI.jpg,lychee,all,-0.5038655725909574
../foodsg-233\jackfruit\G8IVR2XWC42P5P8L0N2847H9.jpg,jackfruit,all,-0.50386044471515
../foodsg-233\Kway Teow\3CNDO6LXLYK09Q7U3NAYK07R.jpg,Kway Teow,all,-0.5038470125596741
../foodsg-233\passion fruit\G1PU8MTSQW9FQGBG7I2AFWAG.jpg,passion fruit,all,-0.5038440923951395
../foodsg-233\spring rolls\I7HDWQEWZR0H2BJB8FD3Y3OG.jpg,spring rolls,all,-0.5038413243492849
../foodsg-233\spring rolls\9FI10P247MRFXYKHOGA32W5C.jpg,spring rolls,all,-0.5038334847489899
../foodsg-233\strawberry\94J7WDSFJ3H9IJF3O0TQ7P01.jpg,strawberry,all,-0.5038302923395452
../foodsg-233\mushroom soup\ALQSBY1NNSXBRRWDNNUSCIC2.jpg,mushroom soup,all,-0.503828926811254
../foodsg-233\cake\ZNIRMMVBP7VPM475A0PK95CY.jpg,cake,all,-0.5038279418481424
../foodsg-233\durian\DXRKA82IX1LNHVKW95GZO9OG.jpg,durian,all,-0.5038260251035002
../foodsg-233\Kueh Salat\968YRBII8V3JYDDOFQM6YLZ0.jpg,Kueh Salat,all,-0.503810348638899
../foodsg-233\pancake\KG6NSW3EBMS3MQDEWALE0ZOD.jpg,pancake,all,-0.5038047333473414
../foodsg-233\Alcoholic Beverage\0CD25NDWVNO2VJH0KPEIC273.jpg,Alcoholic Beverage,all,-0.5038031625693343
../foodsg-233\corn\0T2OZLZO4BQ275S6GO4M4HZ7.jpg,corn,all,-0.5037886226729817
../foodsg-233\Indian Pancake\1P35J6MOU8T8YUVXGI5NS0UP.jpg,Indian Pancake,all,-0.5037876984837107
../foodsg-233\lychee\TIXDEHYNUQ7CC7ZM03HWBESV.jpg,lychee,all,-0.5037836833449105
../foodsg-233\Kopi Teh Milo\U71HCK18U7ZOXCB7NHHDPMOE.jpg,Kopi Teh Milo,all,-0.5037717963331387
../foodsg-233\Fruit juice\ZK4LOM9DUUOP6YLOP1W61E68.jpg,Fruit juice,all,-0.5037518940308071
../foodsg-233\lychee\JK4N06QKOJET3ZV2JBJD5TE5.jpg,lychee,all,-0.5037497526922617
../foodsg-233\popiah\MH6YVZ10RIRI37JMDKSCNUPP.jpg,popiah,all,-0.5037159631743772
../foodsg-233\watermelon\B8K9Y657FWQLAZSQI8CXGYA7.jpg,watermelon,all,-0.5037130289894199
../foodsg-233\Macaroni\VZ2GK7OT3AFU3YF5NDVHI3MX.jpg,Macaroni,all,-0.5037088820392704
../foodsg-233\banana\OPLW1285EHVW8YV0UY9H3YN3.jpg,banana,all,-0.5037046103794032
../foodsg-233\spring rolls\JQ895GF0HX4OCH7825RIAD7D.jpg,spring rolls,all,-0.5036967685708406
../foodsg-233\kuih bahulu\VG3Q51W6NXS7IDY7HZ1OWFGG.jpg,kuih bahulu,all,-0.503671086353756
../foodsg-233\Mee rebus\7DRIZN94MLLIUCWNT9794WSV.jpg,Mee rebus,all,-0.5036547915398379
../foodsg-233\longan\WUIL0UYC4CD5YSXK1CL6R1KU.jpg,longan,all,-0.5036410331502863
../foodsg-233\longan\SACZ02V9Q954P8QKSWZQ93G8.jpg,longan,all,-0.5036301867741416
../foodsg-233\kebab - beef\1YAN0QPZGNEK54FNM3WGQPDV.jpg,kebab - beef,all,-0.5036167585682623
../foodsg-233\biscuit\780I6PZRQMV54L48XCY9GH4H.jpg,biscuit,all,-0.5035985558314298
../foodsg-233\french fries\HGEDI5AX2C4AZJ5929JFYCDJ.jpg,french fries,all,-0.503597918991887
../foodsg-233\salad\2XDZG34XAMSSJPS5TWTOG0DN.jpg,salad,all,-0.5035968830280059
../foodsg-233\Cucumber\J3WBDNDSBVH4DXIWD6WF0D7F.jpg,Cucumber,all,-0.5035641080736697
../foodsg-233\Apricot\UPCOHFKPLTNQ4HYHULX8UXKI.jpg,Apricot,all,-0.5035640217490075
../foodsg-233\longan\XH4RE4A6JVMHJDJT28K6W3JS.jpg,longan,all,-0.5035618195229012
../foodsg-233\sushi\Q53I9OIPHWMSGDAS1S2N1GB1.jpg,sushi,all,-0.5035508773051185
../foodsg-233\White Bread\RGVSXQ09L2G5IEJCOHH0LNGK.jpg,White Bread,all,-0.5035323006339151
../foodsg-233\honeydew\WHH6IHP5DL7R2XQKM6DZJKEP.jpg,honeydew,all,-0.5035294962365197
../foodsg-233\Hor Fun\3NOHQKDTU27XKU2ZF0A5BDFZ.jpg,Hor Fun,all,-0.5035294781743197
../foodsg-233\salad\ZA9J53FN679GYCK822GA00BU.jpg,salad,all,-0.503523623362767
../foodsg-233\cream soup\9FB96DM10D1TM0FOYPNFXO3B.jpg,cream soup,all,-0.5034997042876721
../foodsg-233\pitaya\UJOKJ4I9JL50HFIMWLWGT7M1.jpg,pitaya,all,-0.5034980227225109
../foodsg-233\chawanmushi\0X6EW6QA7RS5NV3YRSZDCRZZ.jpg,chawanmushi,all,-0.5034896873433762
../foodsg-233\honeydew\SMSJ0OH9LDORD85791QPOLTR.jpg,honeydew,all,-0.5034511163731766
../foodsg-233\jackfruit\L8EFZQ1HX0YWH0HQDU5Z2BT6.jpg,jackfruit,all,-0.5034440910004785
../foodsg-233\whole oats\EWJ7MSWA8ZXNQP387KRWXC6T.jpg,whole oats,all,-0.5034392087838054
../foodsg-233\kuih bahulu\TZ7YEBEVVG6IGP1S0ET7OOGD.jpg,kuih bahulu,all,-0.5034322455933229
"../foodsg-233\Pilaf, pea\AL4ZENBMRNDO0BAOYZ45OH92.jpg","Pilaf, pea",all,-0.5034272666777557
../foodsg-233\salad\1N0BDVH6A9AWEMWH65J3Q7GX.jpg,salad,all,-0.5034119410540572
../foodsg-233\sausage rolls\RQVZUPX5QV00HTVN350SDRW2.jpg,sausage rolls,all,-0.5033988068163819
../foodsg-233\Wholegrain Wrap\O67URHVK483NV58H6JZJWSJA.jpg,Wholegrain Wrap,all,-0.5033958826866617
../foodsg-233\watermelon\VWKDOGVXSQF8L18REIIZIJMB.jpg,watermelon,all,-0.5033768039497365
../foodsg-233\Mee rebus\8P6KAZ63WX5WH18K6Z6L0XNQ.jpg,Mee rebus,all,-0.5033536170489268
../foodsg-233\parfait\0D85V62P9VMK1G56U4ZTFV9Y.jpg,parfait,all,-0.5033536071162132
../foodsg-233\Bubble Milk Tea\013U2K5E6TLXKAV89IILEZP2.jpg,Bubble Milk Tea,all,-0.5033275654595721
../foodsg-233\chawanmushi\P1IWO2XFTQNYM520TNPP3XX9.jpg,chawanmushi,all,-0.5033029254012316
../foodsg-233\Soursop\HXKUNJ3MUVTL582NLBXEOZD8.jpg,Soursop,all,-0.5032998484352839
../foodsg-233\Snacks and Chips\1EWPE7SW3C18IRUCZWH3Q4K4.jpg,Snacks and Chips,all,-0.5032767545741006
../foodsg-233\Kway Teow\M22W5CUY8T7EKWNFH60TB9QX.jpg,Kway Teow,all,-0.5032757665034616
../foodsg-233\banana\2DW4R31TG89EHUZWGB0VFHCM.jpg,banana,all,-0.5032678060716685
../foodsg-233\chicken rice\ANCH9843P35PLCD33YE8S9DL.jpg,chicken rice,all,-0.5032418502509933
../foodsg-233\cream soup\7EVME06TU07D4DYKAMI8ENV2.jpg,cream soup,all,-0.5032404991474884
../foodsg-233\satay\K1NYDOG1J77YL377IVXPWHSP.jpg,satay,all,-0.503218925422683
../foodsg-233\mangosteen\ITZDAP1JDJ7BLWR5JLNJTMZB.jpg,mangosteen,all,-0.5032188842233375
../foodsg-233\rojak\LBUS6ANND1DPZJBEKXD7H9CB.jpg,rojak,all,-0.5031966915456481
../foodsg-233\banana\NCKZSUIRVB66WQLMVEC8UA3Q.jpg,banana,all,-0.5031926969558865
../foodsg-233\banana\31C23K46CXE2H3U1YN0DLPN2.jpg,banana,all,-0.5031842391915442
../foodsg-233\Fried Noodles\HS38UFVS4BK0WSPABUNJ56VG.jpg,Fried Noodles,all,-0.5031763942727943
../foodsg-233\fried rice\OGBCSEVOQUOHGQ52B6FFPZ23.jpg,fried rice,all,-0.5031561126381635
../foodsg-233\honeydew\BX280RPL64NWDRTN6CV9CDMJ.jpg,honeydew,all,-0.5031327360638432
../foodsg-233\Macaroni\JUB7CR4YGMJC7ADTA6X530D8.jpg,Macaroni,all,-0.503130095249605
../foodsg-233\Grapefruit\WHPF7EN8Z9LJBILWZRKSB1AV.jpg,Grapefruit,all,-0.5031127991532416
../foodsg-233\Nasi pattaya\LY6TW6TQ6KQMISWAXB7RAKYU.jpg,Nasi pattaya,all,-0.5031120174740616
../foodsg-233\ice cream - chocolate\AXW6CG4YML1T6A10YL70FCT2.jpg,ice cream - chocolate,all,-0.503095655967017
../foodsg-233\Lor mee\QPNFZXBG84OGHYP6S5NT3KLL.jpg,Lor mee,all,-0.5030828092334066
../foodsg-233\cherries\RBBH8IXT6U8VMBH6NC5PQTFI.jpg,cherries,all,-0.5030802949610779
../foodsg-233\singapore sling\XYBY1A8720XEW5IQ3YHFFMY4.jpg,singapore sling,all,-0.5030573179994141
../foodsg-233\tandoori chicken\LZGWNKIHR2YSHHH5LJLUX30G.jpg,tandoori chicken,all,-0.5030544572339061
../foodsg-233\french fries\G1YB6TEO24YYET0CDULWF7MR.jpg,french fries,all,-0.5030501684978511
../foodsg-233\pineapple\UTS0G4A8WQ1CI8QUBP6G1PGH.jpg,pineapple,all,-0.503016592666945
../foodsg-233\cereal prawns\1Q77TE5EJJTDMP9X604KNEPQ.jpg,cereal prawns,all,-0.5030149038072125
../foodsg-233\satay\1X5K06JBPFIUCHBX5AFU7IGS.jpg,satay,all,-0.5030018135711127
../foodsg-233\tiramisu\ORXI45HKSY1ZIKQFC2Q4B6N4.jpg,tiramisu,all,-0.5030017465484843
../foodsg-233\chicken soup\KNX82RLYJKX1D9U30N5LT3DT.jpg,chicken soup,all,-0.5030000254813984
../foodsg-233\Mee soto\8FVN5MQQHMQTXUZRY9OF5065.jpg,Mee soto,all,-0.5029717480155022
../foodsg-233\durian\EKFBIPZ7FMXTXOLFHCBUS3MH.jpg,durian,all,-0.5029602611934086
../foodsg-233\durian\5H4MVW1R9CJ53URD2TONFBDW.jpg,durian,all,-0.5029296984487523
../foodsg-233\durian\736ZN39GUB4ZMLSEZ1399JH4.jpg,durian,all,-0.5029204692197294
../foodsg-233\passion fruit\0PU950Z1398MU8WM85ER7ZJ1.jpg,passion fruit,all,-0.5029135342810763
../foodsg-233\ice cream - chocolate\SVDQOEOERF8L2VXTKB0W99QH.jpg,ice cream - chocolate,all,-0.5029056488156649
../foodsg-233\banana\41JWOMXE7HO1L86UQPJ6DGGB.jpg,banana,all,-0.5028945681500903
../foodsg-233\siew mai\CXEQ2JSRWBQOA2Z6GIOB6SHI.jpg,siew mai,all,-0.5028871490612956
../foodsg-233\drunken prawn\ST5JNMGYM5Y90ZWSZY8C8G55.jpg,drunken prawn,all,-0.5028839465164843
../foodsg-233\cereal prawns\7D3DE0UCQBU6PNO8L386KK5A.jpg,cereal prawns,all,-0.5028791547863534
../foodsg-233\Cucumber\PG4EC2Z8RG91S5PJU0QAQG1W.jpg,Cucumber,all,-0.5028621509238934
../foodsg-233\mushroom soup\L9UBJ0LBPLP292RH4977OYUL.jpg,mushroom soup,all,-0.5028551685298566
../foodsg-233\Papaya\IP05TOTE7OVTSKGVKM72COX2.jpg,Papaya,all,-0.5028350997078503
../foodsg-233\honeydew\HD38YG8GUVY45LAUUS6ML42D.jpg,honeydew,all,-0.5028305740893738
../foodsg-233\corn\86O8ULUF2ZG7AF4ISCH6CS6M.jpg,corn,all,-0.5028246371436575
../foodsg-233\ice cream - vanilla\4B8CPOMNWYXU4VQOAOVA4WNP.jpg,ice cream - vanilla,all,-0.5028224802748719
../foodsg-233\cooked white rice\SJQVCB1YBM49OQNCIF9KLAP4.jpg,cooked white rice,all,-0.5028195612334518
